縣市,行政區,租賃年月日,建物型態,主要用途,租賃層次,總樓層數,建築完成年月,建物面積平方公尺,建物面積坪,房,廳,衛,有無隔間,有無傢俱,有無電梯,出租型態,月租金元,每坪月租金元,案件編號
新北市,淡水區,1141022,公寓(5樓含以下無電梯),住家用,二層,5,0720421,120.26,36.38,4,2,2,有,有,無,整棟(戶)出租,10000,275.0,RPUOMLOKJIKGFEF68CC
新北市,淡水區,1141110,公寓(5樓含以下無電梯),住家用,五層,5,0780310,28.46,8.61,1,1,1,有,有,無,獨立套房,6500,755.0,RPVOMLOKJIKGFEF78CC
新北市,八里區,1141021,住宅大樓(11層含以上有電梯),住家用,十層,16,0831202,73.78999999999999,22.32,2,2,1,有,有,有,整棟(戶)出租,13000,582.0,RPXOMLOKJIKGFEF98CC
新北市,八里區,1141030,住宅大樓(11層含以上有電梯),住家用,四層,14,0970411,71.62,21.67,2,2,1,有,有,有,整棟(戶)出租,15000,692.0,RPOPMLOKJIKGFEF18CC
新北市,淡水區,1141105,住宅大樓(11層含以上有電梯),住家用,十八層,26,1061229,121.65,36.8,2,1,1,有,有,有,整棟(戶)出租,15500,421.0,RPPPMLOKJIKGFEF28CC
新北市,八里區,1141027,住宅大樓(11層含以上有電梯),住家用,八層,12,0870812,137.61,41.63,2,2,2,有,有,有,整棟(戶)出租,20000,480.0,RPQPMLOKJIKGFEF38CC
新北市,淡水區,1141019,華廈(10層含以下有電梯),住家用,一層,7,0971016,24.64,7.45,1,1,1,有,有,有,獨立套房,13678,1835.0,RPSPMLOKJIKGFEF58CC
新北市,淡水區,1141019,住宅大樓(11層含以上有電梯),集合住宅,十四層,15,1131122,94.84,28.69,2,2,1,有,有,有,整棟(戶)出租,19500,680.0,RPTPMLOKJIKGFEF68CC
新北市,三重區,1141018,住宅大樓(11層含以上有電梯),集合住宅,十層,15,1121226,118.22,35.76,2,1,2,有,無,有,整棟(戶)出租,28000,783.0,RPPNMLOKJIKGFGF28CC
新北市,三重區,1141019,公寓(5樓含以下無電梯),住家用,三層,4,0591001,78.23,23.66,2,2,1,有,有,無,整棟(戶)出租,25000,1056.0,RPRNMLOKJIKGFGF48CC
新北市,三重區,1141018,住宅大樓(11層含以上有電梯),集合住宅,十層,11,1130320,98.03,29.65,3,1,1,有,無,有,整棟(戶)出租,29500,995.0,RPSNMLOKJIKGFGF58CC
新北市,三重區,1141105,公寓(5樓含以下無電梯),住家用,四層,5,0720129,110.38,33.39,3,2,1,有,無,無,整棟(戶)出租,17000,509.0,RPUNMLOKJIKGFGF78CC
新北市,蘆洲區,1141107,公寓(5樓含以下無電梯),住家用,五層,5,0760616,108.86,32.93,3,2,1,有,有,無,整棟(戶)出租,16000,486.0,RPOOMLOKJIKGFGF28CC
新北市,三重區,1141110,公寓(5樓含以下無電梯),住家用,二層,4,0610925,70.0,21.18,3,2,1,有,無,無,整棟(戶)出租,24000,1133.0,RPPOMLOKJIKGFGF38CC
新北市,三重區,1141020,透天厝,住家用,全,3,0570401,144.09,43.59,3,1,2,有,有,無,整棟(戶)出租,17000,390.0,RPTOMLOKJIKGFGF78CC
新北市,三重區,1141030,住宅大樓(11層含以上有電梯),住家用,三層,12,0841218,99.55000000000001,30.11,3,2,1,有,無,有,整棟(戶)出租,22000,731.0,RPUOMLOKJIKGFGF88CC
新北市,蘆洲區,1141027,華廈(10層含以下有電梯),住家用,三層,5,1050111,59.85,18.1,1,1,1,有,有,有,獨立套房,27000,1491.0,RPVOMLOKJIKGFGF98CC
新北市,三重區,1141031,公寓(5樓含以下無電梯),住家用,五層,5,0830218,81.21000000000001,24.57,3,2,2,有,無,無,整棟(戶)出租,20000,814.0,RPWOMLOKJIKGFGF09CC
新北市,三重區,1141028,公寓(5樓含以下無電梯),住家用,四層,4,0661215,58.0,17.55,2,1,1,有,有,無,整棟(戶)出租,22000,1254.0,RPXOMLOKJIKGFGF56CC
新北市,三重區,1141110,華廈(10層含以下有電梯),住家用,三層,5,0850122,68.21,20.63,3,1,1,有,有,有,整棟(戶)出租,28000,1357.0,RPOPMLOKJIKGFGF38CC
新北市,三重區,1141110,公寓(5樓含以下無電梯),住家用,一層,5,0820413,98.76,29.87,3,2,2,有,無,無,整棟(戶)出租,26000,870.0,RPPPMLOKJIKGFGF48CC
新北市,三重區,1141110,公寓(5樓含以下無電梯),住家用,四層,4,0591005,80.88,24.47,2,1,1,有,有,無,整棟(戶)出租,20000,817.0,RPQPMLOKJIKGFGF58CC
新北市,三重區,1141030,住宅大樓(11層含以上有電梯),住家用,七層,13,0970201,39.53,11.96,1,1,1,有,有,有,獨立套房,17804,1489.0,RPRPMLOKJIKGFGF68CC
新北市,三重區,1141107,公寓(5樓含以下無電梯),住家用,五層,5,0851030,74.83999999999999,22.64,3,2,2,有,無,無,整棟(戶)出租,19000,839.0,RPSPMLOKJIKGFGF78CC
新北市,蘆洲區,1141031,公寓(5樓含以下無電梯),住家用,三層,5,0700818,69.0,20.87,3,1,1,有,無,無,整棟(戶)出租,20000,958.0,RPTPMLOKJIKGFGF88CC
新北市,蘆洲區,1141016,公寓(5樓含以下無電梯),住家用,四層,5,0760625,11.9,3.6,4,1,1,有,有,無,分租雅房,9500,2639.0,RPUPMLOKJIKGFGF98CC
新北市,三重區,1141105,住宅大樓(11層含以上有電梯),集合住宅,十一層,12,1131219,93.04,28.14,2,2,2,有,無,有,整棟(戶)出租,26000,924.0,RPXPMLOKJIKGFGF66CC
新北市,三重區,1141027,公寓(5樓含以下無電梯),住家用,四層,5,0750118,44.56,13.48,3,2,1,有,有,無,整棟(戶)出租,16000,1187.0,RPOQMLOKJIKGFGF48CC
新北市,三重區,1141105,公寓(5樓含以下無電梯),住家用,三層,5,0721103,83.99,25.41,3,2,1,有,無,無,整棟(戶)出租,18000,708.0,RPQQMLOKJIKGFGF68CC
新北市,三重區,1141029,公寓(5樓含以下無電梯),住家用,三層,4,0711220,32.43,9.81,2,1,1,有,無,無,整棟(戶)出租,15000,1529.0,RPTQMLOKJIKGFGF98CC
新北市,三重區,1141110,公寓(5樓含以下無電梯),住家用,一層,4,0701230,29.0,8.77,2,2,1,有,無,無,整棟(戶)出租,19000,2166.0,RPUQMLOKJIKGFGF09CC
新北市,蘆洲區,1141020,華廈(10層含以下有電梯),集合住宅,四層,5,1120320,61.33,18.55,2,1,1,有,無,有,整棟(戶)出租,22900,1234.0,RPVQMLOKJIKGFGF56CC
新北市,三重區,1141110,公寓(5樓含以下無電梯),住家用,三層,4,0590205,47.5,14.37,2,2,1,有,有,無,整棟(戶)出租,15000,1044.0,RPWQMLOKJIKGFGF66CC
新北市,蘆洲區,1141103,住宅大樓(11層含以上有電梯),集合住宅,十七層,21,1040409,79.61,24.08,2,1,1,有,有,有,整棟(戶)出租,24500,1017.0,RPORMLOKJIKGFGF58CC
新北市,三重區,1141027,華廈(10層含以下有電梯),住家用,七層,7,0830120,90.53,27.39,3,2,2,有,無,有,整棟(戶)出租,25200,920.0,RPPRMLOKJIKGFGF68CC
新北市,三重區,1141023,住宅大樓(11層含以上有電梯),集合住宅,五層,15,1121026,72.55,21.95,2,1,1,有,有,有,整棟(戶)出租,29500,1344.0,RPQRMLOKJIKGFGF78CC
新北市,三重區,1141023,公寓(5樓含以下無電梯),住家用,三層,4,0650127,22.2,6.72,5,1,5,有,有,無,分租套房,15000,2234.0,RPSRMLOKJIKGFGF98CC
新北市,中和區,1141105,住宅大樓(11層含以上有電梯),住家用,十四層,15,0860318,30.14,9.12,1,0,1,有,有,有,獨立套房,12000,1316.0,RPPNMLOKJIKGFHF38CC
新北市,中和區,1141105,華廈(10層含以下有電梯),住家用,四層,10,0920106,102.07000000000001,30.88,3,2,2,有,無,有,整棟(戶)出租,27000,874.0,RPQNMLOKJIKGFHF48CC
新北市,中和區,1141031,公寓(5樓含以下無電梯),住家用,二層,4,0650517,64.69,19.57,3,2,1,有,有,無,整棟(戶)出租,18500,945.0,RPRNMLOKJIKGFHF58CC
新北市,永和區,1141029,公寓(5樓含以下無電梯),住家用,四層,5,0680707,110.38,33.39,3,2,2,有,有,無,整棟(戶)出租,30000,898.0,RPSNMLOKJIKGFHF68CC
新北市,中和區,1141106,華廈(10層含以下有電梯),住家用,四層,7,0950309,53.0,16.03,1,0,1,有,有,有,獨立套房,18700,1166.0,RPTNMLOKJIKGFHF78CC
新北市,永和區,1141030,公寓(5樓含以下無電梯),住家用,三層,4,0600806,82.8,25.05,3,2,1,有,有,無,整棟(戶)出租,26000,1038.0,RPVNMLOKJIKGFHF98CC
新北市,中和區,1141105,公寓(5樓含以下無電梯),住家用,五層,5,0740206,100.33,30.35,3,2,2,有,有,無,整棟(戶)出租,25000,824.0,RPWNMLOKJIKGFHF09CC
新北市,中和區,1141029,公寓(5樓含以下無電梯),住家用,一層,5,0720226,92.35,27.94,3,2,2,有,無,無,整棟(戶)出租,23000,823.0,RPXNMLOKJIKGFHF56CC
新北市,中和區,1141031,公寓(5樓含以下無電梯),住家用,四層,4,0661031,84.56,25.58,3,2,1,有,有,無,整棟(戶)出租,13000,508.0,RPQOMLOKJIKGFHF58CC
新北市,中和區,1141025,華廈(10層含以下有電梯),住家用,四層,8,0850926,97.86,29.6,3,2,2,有,有,有,整棟(戶)出租,27300,922.0,RPROMLOKJIKGFHF68CC
新北市,中和區,1141110,住宅大樓(11層含以上有電梯),集合住宅,十層,15,1060120,40.11,12.13,1,0,1,有,有,有,獨立套房,12000,989.0,RPSOMLOKJIKGFHF78CC
新北市,中和區,1141110,住宅大樓(11層含以上有電梯),集合住宅,十一層,15,1060120,41.08,12.43,1,0,1,有,有,有,獨立套房,12300,990.0,RPUOMLOKJIKGFHF98CC
新北市,中和區,1141101,公寓(5樓含以下無電梯),住家用,四層,4,0661117,18.0,5.45,5,0,5,有,有,無,分租套房,13500,2479.0,RPXOMLOKJIKGFHF66CC
新北市,中和區,1141110,住宅大樓(11層含以上有電梯),集合住宅,十一層,15,1060120,44.45,13.45,1,0,1,有,有,有,獨立套房,13300,989.0,RPOPMLOKJIKGFHF48CC
新北市,中和區,1141020,住宅大樓(11層含以上有電梯),住家用,九層,12,0820323,42.010000000000005,12.71,1,1,1,有,有,有,獨立套房,18000,1416.0,RPPPMLOKJIKGFHF58CC
新北市,永和區,1141016,公寓(5樓含以下無電梯),住家用,一層,4,0660517,52.18,15.78,2,1,1,有,無,無,整棟(戶)出租,23500,1489.0,RPQPMLOKJIKGFHF68CC
新北市,中和區,1141110,公寓(5樓含以下無電梯),住家用,三層,4,0640723,80.22,24.27,3,2,2,有,有,無,整棟(戶)出租,30000,1236.0,RPRPMLOKJIKGFHF78CC
新北市,中和區,1141020,公寓(5樓含以下無電梯),住家用,一層,5,0700420,102.38,30.97,3,2,2,有,有,無,整棟(戶)出租,25000,807.0,RPSPMLOKJIKGFHF88CC
新北市,中和區,1141105,住宅大樓(11層含以上有電梯),集合住宅,十六層,24,1111128,119.3,36.09,2,1,1,有,有,有,整棟(戶)出租,27400,759.0,RPTPMLOKJIKGFHF98CC
新北市,中和區,1141108,公寓(5樓含以下無電梯),住家用,三層,5,0670807,90.69,27.43,3,1,1,有,有,無,整棟(戶)出租,25000,911.0,RPUPMLOKJIKGFHF09CC
新北市,中和區,1141107,公寓(5樓含以下無電梯),住家用,四層,4,0620525,82.2,24.87,3,2,1,有,有,無,整棟(戶)出租,24000,965.0,RPWPMLOKJIKGFHF66CC
新北市,中和區,1141021,住宅大樓(11層含以上有電梯),住家用,五層,11,0870205,29.939999999999998,9.06,1,1,1,有,有,有,獨立套房,14050,1551.0,RPXPMLOKJIKGFHF76CC
新北市,中和區,1141106,公寓(5樓含以下無電梯),住家用,一層,4,0680119,78.02,23.6,2,2,2,有,有,無,整棟(戶)出租,28000,1186.0,RPPQMLOKJIKGFHF68CC
新北市,中和區,1141103,住宅大樓(11層含以上有電梯),住家用,二十一層,41,0861104,44.31,13.4,1,1,1,有,有,有,獨立套房,10000,746.0,RPQQMLOKJIKGFHF78CC
新北市,中和區,1141022,住宅大樓(11層含以上有電梯),集合住宅,二層,14,1120411,97.15,29.39,2,1,1,有,無,有,整棟(戶)出租,26000,885.0,RPRQMLOKJIKGFHF88CC
新北市,中和區,1141029,華廈(10層含以下有電梯),住家用,六層,7,0840904,104.57000000000001,31.63,3,2,2,有,有,有,整棟(戶)出租,24000,759.0,RPSQMLOKJIKGFHF98CC
新北市,中和區,1141107,華廈(10層含以下有電梯),住家用,五層,7,0881029,105.77,32.0,3,2,2,有,無,有,整棟(戶)出租,25400,794.0,RPTQMLOKJIKGFHF09CC
新北市,永和區,1141029,公寓(5樓含以下無電梯),住家用,四層,5,0671219,93.75,28.36,3,2,1,有,有,無,整棟(戶)出租,25000,882.0,RPUQMLOKJIKGFHF56CC
新北市,中和區,1141031,公寓(5樓含以下無電梯),住家用,四層,5,0800624,102.52,31.01,3,2,2,有,有,無,整棟(戶)出租,22000,709.0,RPVQMLOKJIKGFHF66CC
新北市,中和區,1141021,華廈(10層含以下有電梯),住家用,三層,7,0700702,36.8,11.13,2,1,1,有,有,有,整棟(戶)出租,20400,1833.0,RPWQMLOKJIKGFHF76CC
新北市,中和區,1141108,住宅大樓(11層含以上有電梯),住家用,十三層,14,0970129,72.71000000000001,21.99,2,1,1,有,無,有,整棟(戶)出租,22200,1009.0,RPXQMLOKJIKGFHF86CC
新北市,永和區,1141107,公寓(5樓含以下無電梯),住家用,一層,4,0660806,78.6,23.78,3,2,1,有,無,無,整棟(戶)出租,25000,1051.0,RPORMLOKJIKGFHF68CC
新北市,永和區,1141022,公寓(5樓含以下無電梯),住家用,二層,5,0671227,94.69,28.64,3,2,1,有,無,無,整棟(戶)出租,22000,768.0,RPPRMLOKJIKGFHF78CC
新北市,永和區,1141107,住宅大樓(11層含以上有電梯),住家用,二層,12,0850509,82.66,25.0,3,2,1,有,有,有,整棟(戶)出租,27000,1080.0,RPQRMLOKJIKGFHF88CC
新北市,中和區,1141020,公寓(5樓含以下無電梯),住家用,三層,5,0700211,80.13,24.24,3,1,1,有,有,無,整棟(戶)出租,15600,644.0,RPRRMLOKJIKGFHF98CC
新北市,中和區,1141020,公寓(5樓含以下無電梯),住家用,五層,5,0681023,91.86,27.79,3,2,2,有,無,無,整棟(戶)出租,16000,576.0,RPSRMLOKJIKGFHF09CC
新北市,永和區,1141023,公寓(5樓含以下無電梯),住家用,五層,5,0680725,44.44,13.44,2,2,2,有,有,無,分租套房,20100,1495.0,RPURMLOKJIKGFHF66CC
新北市,樹林區,1141108,住宅大樓(11層含以上有電梯),住家用,十五層,19,0980108,249.66,75.52,4,2,2,有,無,有,整棟(戶)出租,35000,463.0,RPPNMLOKJIKGFIF48CC
新北市,鶯歌區,1141109,住宅大樓(11層含以上有電梯),集合住宅,十一層,12,1110401,168.39,50.94,3,2,2,有,有,有,整棟(戶)出租,19000,373.0,RPUNMLOKJIKGFIF98CC
新北市,三峽區,1141016,透天厝,住家用,全,2,0701228,110.0,33.28,2,2,2,有,有,無,整棟(戶)出租,24000,721.0,RPVNMLOKJIKGFIF09CC
新北市,鶯歌區,1141109,華廈(10層含以下有電梯),住家用,七層,7,0850205,87.30000000000001,26.41,3,2,1,有,無,有,整棟(戶)出租,15000,568.0,RPXNMLOKJIKGFIF66CC
新北市,三峽區,1141105,公寓(5樓含以下無電梯),住家用,四層,4,0720604,89.77,27.16,2,1,1,有,有,無,整棟(戶)出租,13000,479.0,RPOOMLOKJIKGFIF48CC
新北市,樹林區,1141110,住宅大樓(11層含以上有電梯),住家用,二層,15,0831210,137.39,41.56,3,2,2,有,有,有,整棟(戶)出租,19000,457.0,RPPOMLOKJIKGFIF58CC
新北市,三峽區,1141106,住宅大樓(11層含以上有電梯),住家用,十五層,15,0950123,43.33,13.11,1,1,1,有,有,有,獨立套房,13100,999.0,RPROMLOKJIKGFIF78CC
新北市,三峽區,1141104,公寓(5樓含以下無電梯),住家用,四層,5,0840828,106.22,32.13,2,2,2,有,有,無,整棟(戶)出租,10000,311.0,RPSOMLOKJIKGFIF88CC
新北市,三峽區,1141107,住宅大樓(11層含以上有電梯),住家用,五層,14,0850215,138.01,41.75,3,2,2,有,無,有,整棟(戶)出租,18000,431.0,RPUOMLOKJIKGFIF09CC
新北市,樹林區,1141106,公寓(5樓含以下無電梯),住家用,二層,5,0790222,93.2,28.19,3,1,2,有,有,無,整棟(戶)出租,15000,532.0,RPVOMLOKJIKGFIF56CC
新北市,樹林區,1141105,住宅大樓(11層含以上有電梯),集合住宅,十層,12,0991119,107.99000000000001,32.67,2,1,2,有,無,有,整棟(戶)出租,15000,459.0,RPWOMLOKJIKGFIF66CC
新北市,鶯歌區,1141101,住宅大樓(11層含以上有電梯),集合住宅,十層,15,1120707,89.85,27.18,2,2,2,有,有,有,整棟(戶)出租,18700,688.0,RPXOMLOKJIKGFIF76CC
新北市,土城區,1141107,住宅大樓(11層含以上有電梯),住家用,八層,12,0830606,152.31,46.07,3,2,2,有,無,有,整棟(戶)出租,16000,347.0,RPPNMLPKJIKGFAF77CC
新北市,板橋區,1141030,住宅大樓(11層含以上有電梯),集合住宅,五層,15,1130806,96.64,29.23,3,1,2,有,無,有,整棟(戶)出租,28000,958.0,RPQNMLPKJIKGFAF87CC
新北市,土城區,1141107,住宅大樓(11層含以上有電梯),住家用,十一層,12,0830606,106.35,32.17,3,2,2,有,無,有,整棟(戶)出租,21000,653.0,RPTNMLPKJIKGFAF18CC
新北市,板橋區,1141027,透天厝,住家用,全,2,0630206,86.0,26.02,4,2,3,有,無,無,整棟(戶)出租,31500,1211.0,RPUNMLPKJIKGFAF28CC
新北市,土城區,1141031,住宅大樓(11層含以上有電梯),住家用,六層,14,0971111,47.27,14.3,1,0,1,有,無,有,獨立套房,16800,1175.0,RPWNMLPKJIKGFAF48CC
新北市,新莊區,1141030,華廈(10層含以下有電梯),住家用,六層,10,0810113,51.16,15.48,1,1,1,有,有,有,獨立套房,16000,1034.0,RPQNMLPKJIKGFBF97CC
新北市,新莊區,1141105,華廈(10層含以下有電梯),住家用,二層,8,0811231,112.64,34.07,3,2,2,有,有,有,整棟(戶)出租,16500,484.0,RPSNMLPKJIKGFBF18CC
新北市,泰山區,1141030,公寓(5樓含以下無電梯),住家用,三層,4,0650802,70.4,21.3,2,2,2,有,無,無,整棟(戶)出租,18000,845.0,RPTNMLPKJIKGFBF28CC
新北市,泰山區,1141110,華廈(10層含以下有電梯),住家用,七層,8,0920305,117.53,35.55,3,2,2,有,無,有,整棟(戶)出租,20000,563.0,RPUNMLPKJIKGFBF38CC
新北市,新莊區,1141108,住宅大樓(11層含以上有電梯),住家用,十六層,16,0840713,138.44,41.88,3,2,2,有,無,有,整棟(戶)出租,31500,752.0,RPVNMLPKJIKGFBF48CC
新北市,泰山區,1141110,公寓(5樓含以下無電梯),住家用,四層,5,0691229,79.69,24.11,2,2,1,有,無,無,整棟(戶)出租,15000,622.0,RPWNMLPKJIKGFBF58CC
新北市,泰山區,1141105,公寓(5樓含以下無電梯),住家用,一層,4,0641215,58.8,17.79,2,2,1,有,有,無,整棟(戶)出租,15000,843.0,RPOOMLPKJIKGFBF87CC
新北市,深坑區,1141106,公寓(5樓含以下無電梯),住家用,四層,5,0710915,96.55,29.21,3,1,1,有,有,無,整棟(戶)出租,19000,651.0,RPPNMLPKJIKGFCF97CC
新北市,新店區,1141031,住宅大樓(11層含以上有電梯),集合住宅,九層,12,0750527,93.95,28.42,3,2,1,有,有,有,整棟(戶)出租,25000,880.0,RPQNMLPKJIKGFCF08CC
新北市,新店區,1141031,住宅大樓(11層含以上有電梯),住家用,八層,14,0880406,94.53999999999999,28.6,3,2,2,有,無,有,整棟(戶)出租,29000,1014.0,RPRNMLPKJIKGFCF18CC
新北市,汐止區,1141108,住宅大樓(11層含以上有電梯),住家用,六層,25,0881202,81.63,24.69,2,1,1,有,有,有,整棟(戶)出租,25500,1033.0,RPPNMLPKJIKGFDF08CC
新北市,汐止區,1141108,住宅大樓(11層含以上有電梯),住家用,十二層,12,0830426,102.61,31.04,3,2,2,有,無,有,整棟(戶)出租,30000,967.0,RPRNMLPKJIKGFDF28CC
新北市,淡水區,1141101,華廈(10層含以下有電梯),住家用,七層,7,1010625,231.11,69.91,4,1,3,有,有,有,整棟(戶)出租,14000,200.0,RPQNMLPKJIKGFEF28CC
新北市,淡水區,1141110,住宅大樓(11層含以上有電梯),住家用,十四層,15,0990106,176.49,53.39,3,2,2,有,有,有,整棟(戶)出租,31000,581.0,RPTNMLPKJIKGFEF58CC
新北市,蘆洲區,1141030,華廈(10層含以下有電梯),住家用,一層,7,0830802,100.99000000000001,30.55,3,2,2,有,無,有,整棟(戶)出租,26000,851.0,RPPNMLPKJIKGFGF38CC
新北市,三重區,1141104,公寓(5樓含以下無電梯),住家用,一層,4,0701230,38.0,11.5,1,1,1,有,有,無,獨立套房,15000,1305.0,RPQNMLPKJIKGFGF48CC
新北市,三重區,1141031,公寓(5樓含以下無電梯),住家用,三層,4,0690103,57.0,17.24,3,2,2,有,無,無,整棟(戶)出租,15000,870.0,RPRNMLPKJIKGFGF58CC
新北市,三重區,1141102,住宅大樓(11層含以上有電梯),住家用,十一層,15,0980218,32.36,9.79,1,0,1,有,有,有,獨立套房,18400,1880.0,RPSNMLPKJIKGFGF68CC
新北市,永和區,1141107,住宅大樓(11層含以上有電梯),集合住宅,十六層,17,0900418,60.94,18.43,2,2,2,有,有,有,整棟(戶)出租,25500,1383.0,RPPNMLPKJIKGFHF48CC
新北市,中和區,1141031,公寓(5樓含以下無電梯),住家用,四層,4,0610426,73.5,22.23,3,2,2,有,無,無,整棟(戶)出租,29800,1340.0,RPQNMLPKJIKGFHF58CC
新北市,永和區,1141028,華廈(10層含以下有電梯),住家用,四層,10,0690901,25.200000000000003,7.62,1,0,1,有,有,有,獨立套房,14000,1837.0,RPRNMLPKJIKGFHF68CC
新北市,中和區,1141023,公寓(5樓含以下無電梯),住家用,五層,5,0681102,21.1,6.38,4,1,4,有,有,無,分租套房,14500,2272.0,RPTNMLPKJIKGFHF88CC
新北市,三峽區,1141027,住宅大樓(11層含以上有電梯),住家用,十四層,16,0841013,35.71,10.8,1,0,1,有,有,有,獨立套房,7676,711.0,RPPNMLPKJIKGFIF58CC
新北市,鶯歌區,1141028,華廈(10層含以下有電梯),集合住宅,六層,8,0990521,132.9,40.2,3,2,2,有,有,有,整棟(戶)出租,18645,464.0,RPQNMLPKJIKGFIF68CC
新北市,三峽區,1141027,住宅大樓(11層含以上有電梯),住家用,十五層,16,0850401,27.519999999999996,8.32,1,0,1,有,有,有,獨立套房,9251,1111.0,RPRNMLPKJIKGFIF78CC
新北市,鶯歌區,1141027,華廈(10層含以下有電梯),住家用,二層,9,0850717,123.21000000000001,37.27,3,2,1,有,有,有,整棟(戶)出租,19187,515.0,RPSNMLPKJIKGFIF88CC
新北市,泰山區,1141027,公寓(5樓含以下無電梯),住家用,一層,5,0701128,104.29,31.55,3,2,1,有,無,無,整棟(戶)出租,26000,824.0,RPPNMLQKJIKGFBF97CC
新北市,新店區,1141101,公寓(5樓含以下無電梯),住家用,四層,5,0701231,20.0,6.05,5,0,5,有,有,無,分租套房,11750,1942.0,RPQNMLQKJIKGFCF18CC
新北市,板橋區,1141109,公寓(5樓含以下無電梯),住家用,五層,5,0740111,12.0,3.63,4,2,2,有,有,無,分租雅房,12300,3388.0,RPPNMLRKJIKGFAF97CC
新北市,土城區,1141110,住宅大樓(11層含以上有電梯),住家用,五層,14,0971111,51.58,15.6,1,1,1,有,有,有,獨立套房,18500,1186.0,RPQNMLRKJIKGFAF08CC
新北市,板橋區,1141108,華廈(10層含以下有電梯),集合住宅,四層,10,1060223,87.5,26.47,2,1,1,有,有,有,整棟(戶)出租,29000,1096.0,RPRNMLRKJIKGFAF18CC
新北市,土城區,1141108,住宅大樓(11層含以上有電梯),集合住宅,十三層,15,1130411,131.92000000000002,39.91,2,1,1,有,無,有,整棟(戶)出租,29000,727.0,RPSNMLRKJIKGFAF28CC
新北市,土城區,1141027,公寓(5樓含以下無電梯),住家用,五層,5,0710217,76.24,23.06,3,1,1,有,有,無,整棟(戶)出租,19000,824.0,RPTNMLRKJIKGFAF38CC
新北市,板橋區,1141107,住宅大樓(11層含以上有電梯),住家用,十八層,28,0881025,81.44,24.64,2,1,1,有,有,有,整棟(戶)出租,31500,1279.0,RPOOMLRKJIKGFAF97CC
新北市,板橋區,1141105,住宅大樓(11層含以上有電梯),住家用,十七層,18,0851116,26.979999999999997,8.16,1,0,1,有,無,有,獨立套房,15000,1838.0,RPQOMLRKJIKGFAF18CC
新北市,土城區,1141101,住宅大樓(11層含以上有電梯),集合住宅,二層,24,1140314,87.74,26.54,2,2,1,有,無,有,整棟(戶)出租,23228,875.0,RPSOMLRKJIKGFAF38CC
新北市,板橋區,1141107,住宅大樓(11層含以上有電梯),集合住宅,十二層,21,1100915,209.62,63.41,4,2,2,有,無,有,整棟(戶)出租,65000,1025.0,RPTOMLRKJIKGFAF48CC
新北市,土城區,1141106,住宅大樓(11層含以上有電梯),集合住宅,十九層,24,1140314,112.17,33.93,3,2,2,有,無,有,整棟(戶)出租,29813,879.0,RPVOMLRKJIKGFAF68CC
新北市,土城區,1141110,住宅大樓(11層含以上有電梯),集合住宅,八層,15,1121207,58.72,17.76,2,1,1,有,有,有,整棟(戶)出租,24400,1374.0,RPXOMLRKJIKGFAF88CC
新北市,土城區,1141029,公寓(5樓含以下無電梯),住家用,五層,5,0720223,86.36,26.12,3,1,1,有,無,無,整棟(戶)出租,12000,459.0,RPPPMLRKJIKGFAF18CC
新北市,板橋區,1141102,華廈(10層含以下有電梯),住家用,五層,10,0990419,86.24,26.09,2,1,1,有,有,有,整棟(戶)出租,20000,767.0,RPSPMLRKJIKGFAF48CC
新北市,板橋區,1141022,公寓(5樓含以下無電梯),住家用,三層,4,0660214,81.84,24.76,2,1,1,有,有,無,整棟(戶)出租,18500,747.0,RPPQMLRKJIKGFAF28CC
新北市,泰山區,1141108,華廈(10層含以下有電梯),住家用,七層,9,0830719,134.41,40.66,3,2,1,有,有,有,整棟(戶)出租,18000,443.0,RPRNMLRKJIKGFBF28CC
新北市,新莊區,1141108,華廈(10層含以下有電梯),住家用,四層,7,0851212,36.209999999999994,10.95,1,0,1,有,無,有,獨立套房,12000,1096.0,RPSNMLRKJIKGFBF38CC
新北市,林口區,1141017,住宅大樓(11層含以上有電梯),集合住宅,三層,12,1140407,112.39,34.0,2,1,2,有,無,有,整棟(戶)出租,25000,735.0,RPUNMLRKJIKGFBF58CC
新北市,新莊區,1141105,住宅大樓(11層含以上有電梯),住家用,五層,18,0880409,56.29,17.03,2,1,1,有,有,有,整棟(戶)出租,19000,1116.0,RPVNMLRKJIKGFBF68CC
新北市,新莊區,1141105,華廈(10層含以下有電梯),住家用,二層,7,0830319,120.72999999999999,36.52,4,2,2,有,有,有,整棟(戶)出租,22000,602.0,RPWNMLRKJIKGFBF78CC
新北市,泰山區,1141023,公寓(5樓含以下無電梯),住家用,三層,4,0670613,74.74,22.61,3,2,1,有,有,無,整棟(戶)出租,21000,929.0,RPPOMLRKJIKGFBF18CC
新北市,五股區,1141105,華廈(10層含以下有電梯),住家用,三層,7,0880806,107.03,32.38,3,2,2,有,無,有,整棟(戶)出租,13000,402.0,RPROMLRKJIKGFBF38CC
新北市,五股區,1141108,公寓(5樓含以下無電梯),住家用,四層,4,0740501,95.33,28.84,4,2,2,有,無,無,整棟(戶)出租,19500,676.0,RPXOMLRKJIKGFBF98CC
新北市,五股區,1141101,公寓(5樓含以下無電梯),住家用,二層,5,0700914,91.95,27.81,3,2,1,有,無,無,整棟(戶)出租,17000,611.0,RPQPMLRKJIKGFBF38CC
